,mu1,mu2,sigma1,sigma2,pi1,pi2
403,-0.0069903433,0.0026788712,0.02575922,0.008493423,0.12558337,0.8744167
404,-0.0071492493,0.002680704,0.025742829,0.008485556,0.12553926,0.8744608
405,-0.006757766,0.0025587901,0.025871933,0.008541584,0.12579356,0.8742064
406,-0.006845072,0.0024349093,0.02598977,0.00858891,0.12597442,0.8740256
407,-0.005776882,0.002224356,0.02624011,0.00870043,0.126499,0.87350094
408,-0.00599581,0.0022889972,0.026161551,0.008666456,0.12634808,0.87365186
409,-0.006142214,0.0023871884,0.026061952,0.0086244345,0.12617083,0.8738292
410,-0.005859256,0.0021696761,0.026273489,0.008713722,0.1265443,0.87345564
411,-0.005863875,0.002257511,0.026199102,0.008682966,0.12642345,0.8735766
412,-0.006071165,0.0023112893,0.026134968,0.008655012,0.1262969,0.8737031
413,-0.005638808,0.0020880476,0.02636379,0.008752644,0.12671416,0.87328583
414,-0.005471766,0.0019379854,0.026527762,0.008821189,0.1269947,0.8730053
415,-0.004911393,0.0018108487,0.026688933,0.008892179,0.12731454,0.8726855
416,-0.0050266385,0.0019629225,0.026542366,0.008830726,0.1270675,0.8729325
417,-0.004282519,0.0015872791,0.02692902,0.008996904,0.12776741,0.8722326
418,-0.0036139786,0.0012929887,0.027261615,0.009140313,0.12836686,0.8716332
419,-0.002482608,0.00086803734,0.027747631,0.009352565,0.1292542,0.8707458
420,-0.0015576929,0.00041502714,0.028270423,0.009579301,0.1301652,0.86983484
421,-5.2303076e-05,0.00061933696,0.028131545,0.009535313,0.13012698,0.869873
422,1.4841557e-05,0.0004544258,0.028220892,0.009575129,0.13027704,0.8697229
423,-0.00044116378,0.00053590536,0.028099895,0.0095204115,0.13003919,0.86996084
424,-0.0012479275,0.0005340278,0.02806443,0.009497941,0.12989105,0.87010896
425,-0.0014417768,0.0007343292,0.02786982,0.009414434,0.12956731,0.8704327
426,-0.001767233,0.0010543168,0.027511358,0.009262323,0.12897432,0.8710257
427,-0.00345999,0.0017647073,0.026707292,0.008914351,0.12751497,0.872485
428,-0.0055295676,0.0019126609,0.026467144,0.008797407,0.12689649,0.8731035
429,-0.006665021,0.0020647123,0.026343346,0.008735299,0.12656477,0.8734352
430,-0.0076259673,0.0026860312,0.025776923,0.0084943175,0.12553722,0.8744628
431,-0.005298212,0.0018837005,0.026617408,0.008858979,0.1271556,0.8728444
432,-0.0045174807,0.0016593635,0.026879072,0.0089735985,0.1276596,0.8723403
433,-0.003722608,0.0016593114,0.026908994,0.008993089,0.12779814,0.87220186
434,-0.0040584654,0.0015277788,0.027006745,0.009030879,0.12791522,0.8720848
435,-0.0027741194,0.0008288622,0.027779281,0.009362936,0.12926924,0.87073076
436,-0.0004053712,0.00034097582,0.028397143,0.009643495,0.13049306,0.8695069
437,0.0016641915,-0.0003689155,0.029187858,0.009998202,0.13193439,0.86806566
438,0.0010396838,2.0198524e-05,0.028746068,0.009805381,0.1311955,0.8688045
439,7.748604e-05,-1.5720725e-05,0.028733313,0.009790719,0.13106392,0.86893606
440,0.0008728504,-3.0897558e-05,0.02880758,0.009829342,0.13126811,0.86873186
441,0.00062491,0.00013975054,0.028591514,0.009736419,0.13091311,0.8690869
442,-0.00020363927,0.0008933693,0.027747333,0.009375155,0.12952198,0.87047803
443,-0.001057595,0.00064555556,0.027885556,0.009426415,0.12964171,0.8703583
444,-0.0028705448,0.0009924024,0.027498722,0.009247482,0.12882908,0.87117094
445,-0.0048148483,0.0017173737,0.026751578,0.008919477,0.12742719,0.87257284
446,-0.004760459,0.0016742945,0.026806295,0.008942306,0.12751949,0.8724805
447,-0.0048832,0.001630336,0.026868999,0.008966625,0.12760326,0.87239677
448,-0.003891617,0.0013410375,0.02722001,0.009120166,0.12826858,0.87173146
449,-0.0045224726,0.0018682405,0.026698112,0.008898437,0.12737039,0.87262964
450,-0.0037217736,0.0016491935,0.026913106,0.008994937,0.12780516,0.8721949
451,-0.0032419413,0.0016279444,0.02692604,0.009005129,0.12788226,0.8721178
452,-0.0014227182,0.0008450523,0.027722776,0.009353936,0.12934402,0.870656
453,-0.0024500191,0.0010353848,0.027488053,0.009246588,0.12886001,0.87114
454,-0.0035745949,0.0014421716,0.027052224,0.009055197,0.1280461,0.8719539
455,-0.004147619,0.0016599968,0.02681315,0.008951306,0.12760252,0.8723975
456,-0.005150631,0.0020641834,0.026380897,0.008764386,0.12679873,0.87320125
457,-0.0066877156,0.0024833158,0.025925279,0.008564353,0.1258893,0.8741107
458,-0.0077746958,0.0029464439,0.025465846,0.008367717,0.12501624,0.8749838
459,-0.007812172,0.0029096901,0.02549088,0.008377731,0.12505363,0.8749464
460,-0.007905558,0.0028063804,0.025591075,0.008417487,0.12520663,0.87479335
461,-0.0071489215,0.0027124137,0.025717378,0.008475125,0.12549753,0.8745025
462,-0.00734894,0.002962999,0.02545935,0.008368731,0.1250539,0.8749461
463,-0.008122116,0.0029021725,0.025471509,0.008367538,0.12498792,0.8750121
464,-0.008076295,0.0030148998,0.025393248,0.00833565,0.12486288,0.87513715
465,-0.008275166,0.0033980086,0.025016785,0.00818181,0.12421955,0.87578046
466,-0.008738428,0.0031336248,0.025206625,0.008255482,0.12448444,0.8755156
467,-0.009235859,0.0032715574,0.025096714,0.008206248,0.12424469,0.8757553
468,-0.008932859,0.0031233802,0.025257945,0.008273721,0.12454417,0.8754558
469,-0.008845702,0.003354162,0.025060713,0.008194387,0.124226995,0.8757731
470,-0.009413138,0.0032808632,0.025100231,0.008205891,0.12422946,0.8757705
471,-0.008647472,0.0032799095,0.025150776,0.008232176,0.12439741,0.87560254
472,-0.0076522827,0.0027916953,0.025616527,0.0084299445,0.12527665,0.8747233
473,-0.008070201,0.002901569,0.025518656,0.008386254,0.12506808,0.874932
474,-0.0071897954,0.0026300028,0.025812745,0.008513272,0.125647,0.87435305
475,-0.005261734,0.0020941421,0.026381552,0.008763015,0.126785,0.873215
476,-0.0058317333,0.0022111759,0.02624011,0.008700132,0.12649348,0.8735065
477,-0.005891606,0.0024264753,0.026032686,0.008614659,0.12615198,0.873848
478,-0.006459862,0.0024940073,0.025925756,0.008566499,0.12591581,0.87408423
479,-0.0059061646,0.002209425,0.02621466,0.008689523,0.1264455,0.87355447
480,-0.0068864673,0.0025687516,0.025850713,0.008531988,0.125745,0.874255
481,-0.0063104928,0.0022893474,0.02613473,0.008653045,0.12627009,0.8737299
482,-0.006656736,0.0025329664,0.025903106,0.008555114,0.12585533,0.8741447
483,-0.0071854293,0.0028202087,0.025605679,0.008429527,0.12531167,0.87468827
484,-0.0076384395,0.002801925,0.025596619,0.008422196,0.12524633,0.8747537
485,-0.0073005557,0.0026550293,0.025759459,0.008491099,0.12554939,0.87445056
486,-0.0074104667,0.0027294904,0.025695384,0.00846386,0.12543191,0.8745681
487,-0.0064303577,0.002261959,0.026173592,0.008667588,0.12631802,0.873682
