,mu1,mu2,sigma1,sigma2,pi1,pi2
389,-7.748604e-05,-0.0037541557,0.011290252,0.03390026,0.93463326,0.06536675
390,5.6266785e-05,-0.0013171304,0.011162519,0.03362286,0.93517095,0.064829
391,8.416176e-05,0.00054816715,0.011468828,0.03433919,0.93439823,0.06560178
392,-0.000880003,0.001834793,0.011089921,0.033472657,0.9357241,0.064275935
393,-0.0012282133,0.0010695588,0.011086464,0.033459127,0.93571633,0.064283654
394,-0.0015922785,0.00015269034,0.010824561,0.03284669,0.9364681,0.063531905
395,-0.0013489723,-0.000493573,0.01088506,0.032983005,0.9362186,0.06378136
396,-0.0016561747,-0.00089796074,0.010748625,0.032662988,0.93663394,0.063366
397,-0.0011236668,-0.0018232036,0.010968387,0.03316784,0.9358511,0.06414893
398,-0.00054836273,-0.0014677215,0.011032581,0.03331822,0.93563604,0.06436393
399,-0.0010656118,-0.0002224613,0.010947466,0.033128798,0.9360302,0.0639698
400,-0.0017640591,0.0004936587,0.010725379,0.03261715,0.93681586,0.0631841
401,-0.0019187927,-0.00060813315,0.010777593,0.032731712,0.936594,0.063406006
402,-0.002448678,-0.00064178,0.010391593,0.03183037,0.93781596,0.06218409
403,-0.003025055,-0.00017984398,0.010317922,0.031660497,0.9381232,0.061876748
404,-0.0026842356,-0.0010291208,0.010498166,0.032078624,0.9374723,0.06252772
405,-0.00223732,-0.0011592973,0.010475934,0.03202516,0.93749857,0.06250136
406,-0.0015853643,-0.0017716754,0.010857403,0.03291166,0.93622375,0.06377626
407,-0.0011473894,-0.0014929641,0.010839999,0.032872558,0.9362609,0.06373909
408,-0.0010566711,-0.0011844207,0.010977566,0.033193767,0.93585676,0.06414328
409,-0.0010812283,-0.0013148952,0.010921776,0.033063233,0.93602246,0.06397759
410,-0.001103878,-0.001489805,0.010902703,0.033017755,0.93607134,0.06392867
411,-0.0011674166,-0.0015721191,0.010864496,0.03292775,0.93619406,0.06380588
412,-0.0012456179,-0.0030593444,0.010885298,0.03296715,0.9360262,0.063973814
413,-0.00082170963,-0.002843218,0.010868192,0.03292972,0.9360488,0.06395117
414,-0.0010716915,-0.0033233333,0.010949135,0.03311521,0.9357829,0.064217106
415,-0.00030755997,-0.00482695,0.011167824,0.03361249,0.9349328,0.06506722
416,-0.00015366077,-0.004137503,0.011136949,0.03354758,0.9350445,0.06495545
417,-0.000113487244,-0.0032116938,0.011184335,0.033662558,0.9349681,0.06503182
418,0.00023663044,-0.0027775038,0.011356592,0.03406036,0.9344678,0.06553224
419,0.0008865595,-0.0042943526,0.011655092,0.034733295,0.9334189,0.066581115
420,0.0016186237,-0.004814582,0.011774838,0.03500396,0.93295085,0.06704916
421,0.0020514727,-0.004354285,0.011909485,0.035313606,0.93254894,0.06745104
422,0.0016889572,-0.00467916,0.011872172,0.035226643,0.9326674,0.067332596
423,0.0021334887,-0.005650418,0.011998713,0.035507977,0.93217754,0.06782246
424,0.0015047789,-0.0024817158,0.011609852,0.0346452,0.93360156,0.06639841
425,0.0006233454,-0.0024003852,0.011720955,0.03489864,0.9333687,0.066631354
426,0.0012693405,-0.002156036,0.011755407,0.03497863,0.9332284,0.06677164
427,0.0012689829,-0.00195493,0.011774778,0.035023272,0.9331952,0.066804886
428,0.0013062954,-0.0019585658,0.011749208,0.03496349,0.93327904,0.06672094
429,0.00026893616,-0.0008875299,0.01131624,0.03397751,0.9347445,0.065255485
430,-0.0006929636,0.0008299481,0.011055529,0.033385873,0.9357467,0.06425332
431,-0.0006785393,-0.00045676716,0.011310637,0.03396648,0.93488675,0.06511326
432,-0.00017249584,-0.0012541283,0.011295021,0.033927143,0.9348132,0.06518674
433,-0.00037801266,-0.0021924544,0.011196017,0.033692777,0.9350612,0.06493883
434,-0.0006611347,-0.0032503475,0.011086702,0.03343582,0.9353194,0.06468054
435,-0.00079357624,-0.0028755236,0.010990441,0.03321612,0.9356431,0.06435692
436,0.00025188923,-0.0029906798,0.011451423,0.03427732,0.93416196,0.06583806
437,0.0012897253,-0.0025713313,0.011685669,0.034814358,0.93342245,0.066577576
438,0.0021653175,-0.0035019089,0.012200236,0.035976052,0.9317783,0.06822176
439,0.0028318167,-0.005293386,0.012347519,0.03629774,0.9311391,0.06886093
440,0.0023599863,-0.004598217,0.012028873,0.035586357,0.9321229,0.06787714
441,0.0017815828,-0.0042197574,0.0118864775,0.035264432,0.9326315,0.06736847
