,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
0,0.025864862,-0.0021364242,-0.0010984277,0.06334931,0.026916623,0.008812547,0.0033169764,0.07811515,0.9185679
1,0.025550626,-0.004548505,-0.0019493436,0.06307852,0.026734889,0.008745909,0.0032861747,0.077893764,0.91882
2,0.025294326,-0.005120471,-0.0019671058,0.0632233,0.026798546,0.0087785125,0.0032992077,0.078026235,0.9186745
3,0.025398813,-0.004238799,-0.0015960073,0.0636335,0.02703321,0.008877695,0.003340238,0.0783609,0.9182989
4,0.025273345,-0.004886821,-0.0018479561,0.063236475,0.026807249,0.0087813735,0.0033010608,0.07804123,0.9186577
5,0.025346898,-0.00367482,-0.001420114,0.063013494,0.026701212,0.008728027,0.0032825295,0.07786696,0.9188505
6,0.025441848,-0.0038286,-0.0015424823,0.06309456,0.026746929,0.0087483525,0.0032896693,0.07792363,0.9187867
7,0.02539488,-0.0043940097,-0.0017137264,0.06324345,0.026820302,0.008783758,0.003302644,0.078042485,0.91865486
8,0.02529528,-0.0036028177,-0.0014990305,0.062237382,0.026281059,0.008542776,0.0032093595,0.077237576,0.91955304
9,0.025268935,-0.0040806085,-0.0017198657,0.062075138,0.026188076,0.008504391,0.0031930532,0.07710146,0.9197055
10,0.025254212,-0.0032519847,-0.001464877,0.061510205,0.025891662,0.008370757,0.0031420665,0.07664739,0.92021054
11,0.025401972,-0.0038307458,-0.0016569828,0.062393546,0.02636671,0.008580923,0.0032233016,0.07735437,0.9194223
12,0.025611363,-0.0029253513,-0.0012871956,0.0631153,0.026773036,0.008754492,0.0032933669,0.07793665,0.91877
13,0.025512062,-0.003994778,-0.0016976332,0.06298411,0.02668798,0.0087227225,0.0032785942,0.077826075,0.9188953
14,0.025627218,-0.0031759292,-0.0013397073,0.0634619,0.026958883,0.008837879,0.0033258277,0.0782146,0.91845953
15,0.025365077,-0.0048154145,-0.001946125,0.062938035,0.026649773,0.008710742,0.0032726289,0.07779142,0.91893595
16,0.025033198,-0.0059136897,-0.0021976565,0.06272328,0.02651149,0.008656979,0.0032504832,0.07763103,0.9191185
17,0.025115155,-0.004728034,-0.0017146205,0.06293386,0.02663964,0.008707404,0.0032730165,0.077809274,0.9189177
18,0.025177144,-0.004287675,-0.0016425585,0.0625667,0.026447892,0.008620262,0.0032391169,0.07750925,0.9192517
19,0.025453828,-0.0029023439,-0.0012111401,0.06278288,0.026587903,0.008673549,0.0032622013,0.07767868,0.9190591
20,0.025485419,-0.0032068044,-0.001440916,0.062398136,0.026378214,0.008582413,0.0032250104,0.077358246,0.9194168
21,0.02549579,-0.0034282953,-0.0015127396,0.06255865,0.026463032,0.008620739,0.003239635,0.07748624,0.9192741
22,0.025394939,-0.0035658628,-0.0015926098,0.062100887,0.026211321,0.008511364,0.0031963673,0.07711807,0.91968554
23,0.02520623,-0.0050735027,-0.0020574068,0.062303126,0.026299119,0.008558333,0.0032123607,0.0772826,0.91950506
24,0.02517005,-0.0038879663,-0.0015925502,0.061953425,0.02612096,0.008474767,0.0031822738,0.077011675,0.919806
25,0.0253556,-0.0039302856,-0.0016219353,0.06263727,0.026495636,0.008638561,0.003246196,0.077556364,0.91919744
26,0.025491022,-0.0040070564,-0.0015758013,0.06352538,0.026980221,0.008852243,0.0033302482,0.07826811,0.91840166
27,0.02529224,-0.005106285,-0.0019356941,0.06329614,0.026838124,0.008795857,0.0033062096,0.07808584,0.9186079
28,0.02513858,-0.005196646,-0.0019065475,0.0630306,0.026688159,0.008730888,0.003281073,0.07788113,0.91883785
29,0.024869107,-0.0057233125,-0.0021135544,0.062072933,0.02615726,0.008501053,0.0031900024,0.07711401,0.91969603
30,0.024731599,-0.005768493,-0.002103958,0.061661184,0.025930882,0.008402705,0.0031516645,0.07678624,0.92006207
31,0.024612628,-0.006057933,-0.0022003984,0.061322987,0.02574271,0.008322358,0.0031197763,0.076514065,0.9203661
32,0.024693213,-0.0049725324,-0.0018378829,0.06110084,0.025636733,0.008270621,0.0031013938,0.076336004,0.92056257
33,0.024878405,-0.004970148,-0.0018762087,0.061617374,0.025920033,0.008393288,0.0031490636,0.07674708,0.92010385
34,0.024659418,-0.005834773,-0.0021974181,0.06099099,0.025568664,0.008244991,0.003089393,0.07623863,0.920672
35,0.024715684,-0.004686311,-0.0018025374,0.060735762,0.025444806,0.008185506,0.0030681984,0.07603539,0.92089635
36,0.024799727,-0.0044934303,-0.001831684,0.060527623,0.025338173,0.008137822,0.0030492411,0.07585833,0.92109245
37,0.024894021,-0.0045398027,-0.001846168,0.060911357,0.025546134,0.008227944,0.0030843576,0.07616805,0.9207476
38,0.024953626,-0.0044075996,-0.0018033718,0.06109047,0.025645316,0.008270204,0.003101108,0.07631276,0.9205861
39,0.025175236,-0.0035577565,-0.0015192365,0.061568975,0.02591765,0.008383989,0.0031470442,0.07669875,0.9201542
40,0.024829768,-0.0065998584,-0.0025464033,0.061623275,0.025905907,0.008395016,0.0031460305,0.07673812,0.9201159
41,0.025045894,-0.003882721,-0.0014507507,0.062114835,0.026203752,0.008511722,0.0031977522,0.07715424,0.919648
42,0.025155269,-0.004140213,-0.0017069911,0.061849535,0.02606219,0.00845021,0.0031720016,0.0769248,0.91990316
43,0.025286518,-0.0033293515,-0.0014222001,0.061982036,0.026145875,0.008482158,0.0031859989,0.07703186,0.9197821
44,0.025554799,-0.002913788,-0.0013202166,0.06266838,0.026529431,0.008647203,0.0032510788,0.07757684,0.9191721
45,0.025617324,-0.002763465,-0.0013224815,0.062582254,0.026486516,0.008627176,0.0032431248,0.07750301,0.9192539
46,0.02559074,-0.0032649785,-0.0015103554,0.062637866,0.026510715,0.008640468,0.0032472757,0.077545114,0.91920763
47,0.025476657,-0.004006818,-0.00171772,0.06277275,0.026572287,0.008671939,0.0032585806,0.07765637,0.9190851
48,0.02545198,-0.0038128644,-0.0015959477,0.062892556,0.02663809,0.008700252,0.0032704505,0.07775829,0.9189713
49,0.025517724,-0.0030303746,-0.0013574695,0.06266916,0.026527286,0.008647263,0.0032509288,0.07757916,0.91916996
50,0.025531672,-0.005116895,-0.0019708013,0.06412518,0.027296126,0.008997917,0.0033850765,0.07873873,0.9178762
51,0.02539619,-0.0040246993,-0.0015210842,0.06347358,0.02694863,0.008838952,0.003325475,0.07823362,0.91844094
52,0.025521658,-0.0036876947,-0.0014677381,0.06352711,0.026985407,0.0088528395,0.0033310878,0.07827051,0.91839844
53,0.025535367,-0.003352955,-0.0013978814,0.06316531,0.026793242,0.008765936,0.0032973115,0.07797889,0.9187238
54,0.02591332,-0.00089760125,-0.00065514795,0.06308079,0.026785016,0.0087480545,0.0032941604,0.07790631,0.91879946
55,0.025867067,-0.002633527,-0.0014063453,0.06287795,0.02665639,0.008699894,0.0032708787,0.07772559,0.9190035
56,0.025811635,-0.0026160032,-0.0013103818,0.06310707,0.026778698,0.008754194,0.0032928514,0.077917084,0.91879004
57,0.025891028,-0.0027067214,-0.0013208126,0.063636005,0.027067363,0.008882105,0.0033429791,0.078339614,0.9183174
58,0.025894247,-0.0027887374,-0.001317296,0.063852906,0.027184486,0.008934498,0.0033636012,0.07851435,0.9181221
59,0.025548004,-0.0046298057,-0.0019163822,0.06345171,0.026936054,0.0088354945,0.0033215587,0.07819676,0.9184817
60,0.02560737,-0.004246667,-0.0015935635,0.0644812,0.027501225,0.009084702,0.0034213872,0.079029895,0.91754866
61,0.025505088,-0.0046565086,-0.0017294025,0.0642789,0.027383327,0.009034812,0.0034010727,0.07887038,0.91772854
62,0.025552176,-0.0038111955,-0.0014155244,0.0641709,0.027334869,0.009008586,0.003392602,0.07878854,0.91781884
63,0.02561947,-0.0035436898,-0.0013898944,0.063960016,0.027225375,0.008958042,0.0033727773,0.078615285,0.91801196
64,0.025363646,-0.0038209707,-0.0015964841,0.062479973,0.026412189,0.00860101,0.0032315897,0.0774283,0.91934013
65,0.025506817,-0.0030808002,-0.0013479327,0.06270331,0.026544988,0.008655131,0.0032541037,0.077607386,0.91913855
66,0.025447808,-0.0037706643,-0.0016386842,0.06251776,0.026435912,0.008610785,0.0032350721,0.07745296,0.919312
67,0.025425516,-0.0034683496,-0.0015144681,0.062408566,0.026379168,0.008584559,0.003225504,0.077368714,0.9194058
68,0.025391363,-0.0036797076,-0.0016143655,0.062255144,0.026293159,0.008547962,0.0032106154,0.07724353,0.9195459
69,0.025571965,-0.0033181459,-0.0014285778,0.063117504,0.026768923,0.008754849,0.0032927322,0.07793732,0.9187699
70,0.025728844,-0.0026742965,-0.001227591,0.06335777,0.02691102,0.00881362,0.0033168169,0.07812721,0.91855603
71,0.026025675,-0.0016780645,-0.000917468,0.06393021,0.027242422,0.00895381,0.0033734275,0.07857852,0.918048
72,0.025695704,-0.0043806583,-0.0018767451,0.063634515,0.027042925,0.008880615,0.0033393179,0.078335844,0.9183248
73,0.025646351,-0.00317581,-0.0013348793,0.063575745,0.027021348,0.008865476,0.003336678,0.07830553,0.9183578
74,0.025767885,-0.0030267984,-0.0013417338,0.06374675,0.027119935,0.008907855,0.0033531305,0.078435995,0.91821086
75,0.025429629,-0.004929021,-0.0019724702,0.063309014,0.026851654,0.008800209,0.0033075153,0.078087054,0.9186054
76,0.02550777,-0.0035875589,-0.0014003252,0.06359786,0.02702427,0.008869708,0.0033381388,0.078330256,0.91833156
77,0.025190614,-0.0060314685,-0.0022679304,0.06327158,0.026812017,0.008789539,0.0033018952,0.078063905,0.9186342
78,0.024926387,-0.006205514,-0.0021583175,0.063114524,0.026716173,0.008749485,0.0032871736,0.07795567,0.91875714
79,0.024970375,-0.005089715,-0.0017866825,0.062761664,0.026538074,0.008665204,0.0032561861,0.07767657,0.91906726
80,0.024957322,-0.004861906,-0.0018009876,0.062100768,0.026183665,0.008507967,0.0031943952,0.0771391,0.91966647
81,0.024921857,-0.004134491,-0.0016467308,0.0611279,0.025666893,0.008278489,0.0031052697,0.07634916,0.9205456
82,0.025103234,-0.00441809,-0.0017627811,0.061870337,0.026068985,0.008454561,0.0031734738,0.07694303,0.9198835
83,0.025011681,-0.004370883,-0.0017798876,0.061332524,0.0257774,0.008327305,0.0031235593,0.07650826,0.92036813
84,0.025043331,-0.0038059503,-0.0016396379,0.06097752,0.02559346,0.008244395,0.0030917681,0.07621878,0.92068946
85,0.025210641,-0.0038983375,-0.0016719436,0.061684847,0.02597785,0.0084117055,0.0031570236,0.07678759,0.9200554
86,0.025002144,-0.004676774,-0.001953516,0.06114149,0.02567166,0.008282721,0.0031051228,0.07634809,0.9205468
87,0.025209092,-0.004160717,-0.0016733741,0.062260807,0.02628529,0.008547902,0.0032104717,0.07725768,0.9195319
88,0.025402986,-0.0037669688,-0.0015285944,0.062907696,0.026645064,0.008703351,0.0032721225,0.07777515,0.91895276
89,0.025373064,-0.004036382,-0.0016423201,0.06277996,0.026572347,0.008672655,0.003259448,0.07767038,0.9190702
90,0.025456153,-0.00341852,-0.0014294719,0.06283671,0.026611984,0.008686662,0.0032660863,0.07771674,0.9190172
91,0.025496267,-0.003260091,-0.0014385914,0.06261468,0.02649498,0.00863409,0.003245314,0.07753391,0.91922075
92,0.02536913,-0.0044497997,-0.0018323397,0.06270081,0.026525378,0.008653939,0.003250992,0.07760149,0.9191475
93,0.02537807,-0.003847912,-0.0015617942,0.06280959,0.026590347,0.008679688,0.0032626772,0.07769618,0.91904116
94,0.026001059,6.715953e-05,-0.0003310775,0.06301868,0.026763916,0.00873363,0.0032902856,0.07785917,0.9188506
95,0.025989495,-0.0026032478,-0.001438651,0.06315434,0.026810646,0.008767128,0.0032969562,0.07794119,0.91876185
96,0.02568873,-0.0041996986,-0.0017854308,0.0636453,0.027050376,0.008882999,0.0033408145,0.078347184,0.91831195
97,0.025465153,-0.004754618,-0.001870129,0.06362808,0.027027488,0.008877218,0.0033383288,0.07834535,0.9183163
98,0.025366746,-0.0045847446,-0.0017520522,0.063485146,0.026948154,0.008841872,0.003325284,0.07823921,0.9184355
99,0.025321685,-0.00478895,-0.0017872786,0.06353927,0.026973903,0.008854508,0.0033300936,0.07828461,0.91838527
100,0.02513691,-0.0053473264,-0.0019549464,0.06312919,0.026739955,0.008754551,0.0032900933,0.07795997,0.91875
101,0.025110267,-0.004762247,-0.0017386412,0.062823296,0.02657944,0.00868094,0.003262472,0.07771909,0.9190184
102,0.025312506,-0.004170969,-0.0015529131,0.06326103,0.026829123,0.008787155,0.0033050335,0.07806595,0.91862905
103,0.025363408,-0.0039969236,-0.0015496348,0.063071966,0.026730359,0.008742213,0.0032873247,0.07790975,0.9188029
104,0.024751328,-0.005588129,-0.0022311544,0.06068045,0.02540797,0.0081733465,0.003061038,0.07597705,0.92096186
105,0.024670921,-0.005454257,-0.0020960306,0.060778856,0.02545911,0.008195579,0.0030705773,0.07606637,0.9208631
106,0.024901114,-0.0044519454,-0.0017418002,0.06132716,0.025769949,0.008325279,0.0031231025,0.076511815,0.9203651
107,0.025162779,-0.0036757737,-0.0015182828,0.06178224,0.02603072,0.008434117,0.0031667482,0.076873936,0.91995925
108,0.02518525,-0.004139021,-0.001721177,0.06182903,0.026052237,0.008445501,0.003170039,0.076905556,0.9199244
109,0.025221191,-0.003975585,-0.0016473865,0.061993122,0.026143312,0.008484483,0.003185713,0.07703918,0.91977507
110,0.02536305,-0.0036528856,-0.0015381908,0.06242752,0.026385427,0.0085885525,0.0032270176,0.077387296,0.9193857
111,0.025417767,-0.0034677535,-0.0015037989,0.062421978,0.026386142,0.008587658,0.0032267938,0.07738034,0.9193929
112,0.025243424,-0.004520014,-0.0018761491,0.06214291,0.026219428,0.008520365,0.003198475,0.077154316,0.9196472
113,0.025232337,-0.0038494617,-0.0016039347,0.062032342,0.026166022,0.0084939,0.0031896392,0.07707183,0.9197386
114,0.02550032,-0.0033206493,-0.0014177894,0.06289685,0.026646972,0.008701444,0.0032719073,0.0777633,0.91896474
115,0.025578938,-0.0035845786,-0.0015036797,0.06332177,0.026877165,0.008803964,0.0033115805,0.07810011,0.9185883
116,0.025260411,-0.005374387,-0.0020836925,0.06300789,0.026678443,0.008726656,0.0032782138,0.077850744,0.91887105
117,0.025382899,-0.0030842572,-0.0012511348,0.062747836,0.026564598,0.008664727,0.0032585883,0.07765374,0.9190877
118,0.025536858,-0.0033936054,-0.0014763211,0.06290299,0.026650846,0.008703291,0.0032722296,0.077764496,0.91896325
119,0.02552899,-0.0034392625,-0.0014737581,0.06293553,0.026667774,0.008710921,0.0032752554,0.07779118,0.9189336
120,0.025462113,-0.0038345605,-0.0016215777,0.06280309,0.02658993,0.008678913,0.0032619038,0.077684216,0.91905385
121,0.025416397,-0.0037688762,-0.0015875434,0.06266606,0.026514888,0.008645833,0.0032491703,0.07757675,0.9191741
122,0.025786541,-0.0019815713,-0.00097617856,0.063351095,0.026916325,0.008812249,0.0033176874,0.07812473,0.91855764
123,0.02551528,-0.0046940595,-0.0019725298,0.06312215,0.02675587,0.0087560415,0.0032900742,0.07793059,0.9187794
124,0.025647484,-0.0022009164,-0.0010174846,0.063052475,0.026747406,0.008739471,0.003289004,0.07789054,0.91882044
125,0.025698505,-0.0032727271,-0.0015151834,0.06311464,0.02677226,0.008755386,0.003292261,0.07792521,0.9187826
126,0.025716983,-0.0038258582,-0.0015587544,0.06411904,0.027312458,0.00899756,0.0033871736,0.078732885,0.91788
127,0.025516592,-0.0039752275,-0.0016205644,0.06336594,0.026894987,0.008814216,0.0033150045,0.07813678,0.91854817
128,0.025817476,-0.0018270761,-0.0009044742,0.06351793,0.027009428,0.008852601,0.003333943,0.078259476,0.91840655
129,0.025652371,-0.004135564,-0.0017824506,0.06342405,0.026929736,0.008829474,0.0033198586,0.07817117,0.91850895
130,0.025549315,-0.0039370805,-0.0015687083,0.06363785,0.027043998,0.00887984,0.0033410515,0.07835547,0.9183035
131,0.025609337,-0.0036032945,-0.0014657711,0.06371701,0.027092338,0.008899391,0.0033492795,0.078418456,0.91823226
132,0.02520331,-0.0052432567,-0.0020631289,0.062633514,0.02647549,0.008636832,0.003243149,0.07755123,0.9192056
133,0.02527728,-0.004846886,-0.0017682051,0.06354135,0.02697295,0.008854508,0.0033302798,0.07828931,0.91838044
134,0.02498772,-0.0054357797,-0.0020331477,0.06234461,0.026310384,0.00856632,0.0032159323,0.07733025,0.9194538
135,0.025028668,-0.004729107,-0.0017540788,0.062351108,0.026322186,0.00856787,0.0032180932,0.07734001,0.9194419
136,0.02512052,-0.004550293,-0.0017295813,0.062435687,0.02637273,0.008588672,0.003226276,0.07740376,0.91936994
137,0.025001429,-0.0054260045,-0.0020289158,0.06232685,0.026301444,0.008562088,0.0032142785,0.0773147,0.919471
138,0.024812542,-0.0046712905,-0.0018144583,0.06103933,0.025610685,0.008257151,0.0030960995,0.07627897,0.9206249
139,0.025027178,-0.004260376,-0.0017071103,0.06155163,0.025896609,0.008378863,0.0031441837,0.076688774,0.920167
140,0.025113724,-0.003876403,-0.0016178226,0.06149888,0.025874853,0.008367062,0.0031399336,0.07664253,0.9202175
141,0.025024138,-0.0044751912,-0.0018672084,0.06119728,0.025704265,0.008295834,0.0031107117,0.07639456,0.9204947
142,0.025156818,-0.004132703,-0.001689825,0.061881483,0.026079535,0.008457661,0.0031750242,0.076951,0.919874
143,0.025256597,-0.003744319,-0.0015808677,0.062003374,0.026152253,0.008487165,0.0031871093,0.07704725,0.9197657
144,0.025416575,-0.0034603626,-0.0014860367,0.062492132,0.02642405,0.008604288,0.0032334419,0.07743796,0.91932863
145,0.025449239,-0.0034169704,-0.0014990305,0.06246239,0.026409566,0.008597493,0.0032306537,0.07741143,0.91935796
146,0.025375687,-0.0040288717,-0.0017065739,0.06245804,0.026398659,0.008596063,0.0032289948,0.07740711,0.9193639
147,0.025448047,-0.0038910657,-0.0015899276,0.0630427,0.026718438,0.008736074,0.003284561,0.07788017,0.9188353
148,0.025529943,-0.0033241063,-0.0014103388,0.06305438,0.02673322,0.008739352,0.0032868076,0.07788925,0.91882396
149,0.025475763,-0.0039227754,-0.0016392802,0.06297314,0.026681483,0.008719683,0.0032778026,0.077820815,0.9189013
150,0.025373839,-0.004122928,-0.0016782021,0.06280053,0.026582599,0.008677661,0.0032611908,0.07768612,0.91905266
151,0.025518857,-0.0033819228,-0.0014044379,0.06316042,0.026789665,0.008764684,0.0032967993,0.0779759,0.91872734
152,0.025566004,-0.003489688,-0.0014787053,0.06319994,0.02681166,0.008774579,0.0033002049,0.07800305,0.91869676
153,0.026025616,-0.000491336,-0.00050649396,0.06341213,0.02697277,0.008828402,0.0033265166,0.07817127,0.9185022
154,0.02603557,-0.002302006,-0.001300249,0.06337869,0.026936948,0.008821249,0.003318984,0.07812326,0.9185577
155,0.025561236,-0.004782632,-0.0020186638,0.06323999,0.026820421,0.008784711,0.0033009893,0.07802177,0.9186772
156,0.025541209,-0.0038345605,-0.0015410518,0.06359506,0.027021468,0.008869529,0.0033371856,0.07832252,0.9183403
157,0.025542997,-0.004074171,-0.0016363596,0.0636667,0.027057946,0.008886993,0.0033434618,0.07837786,0.9182787
158,0.02599778,-0.0006726533,-0.00050011626,0.063777566,0.027168453,0.008916318,0.0033612086,0.07846826,0.9181705
159,0.026196681,-0.0018431693,-0.0010691022,0.06420696,0.027397513,0.009022474,0.0033993078,0.07878657,0.91781414
160,0.026094757,-0.0027341396,-0.0012861823,0.0645954,0.027596593,0.009116232,0.00343502,0.07909869,0.9174663
161,0.025668226,-0.004998401,-0.0019962525,0.06428796,0.027390718,0.009038627,0.0034007344,0.07886046,0.9177388
162,0.025695227,-0.0034158975,-0.0013244485,0.064391494,0.027463973,0.009063363,0.0034145173,0.078959495,0.91762596
163,0.025534295,-0.0032135993,-0.001430664,0.06279379,0.026593447,0.008677244,0.0032622698,0.077677615,0.9190601
164,0.025487565,-0.003838852,-0.001623187,0.06293571,0.026662469,0.008710861,0.0032744121,0.077790305,0.91893524
165,0.025652252,-0.0038047582,-0.0014989113,0.06412959,0.027316093,0.0089995265,0.0033883965,0.078746974,0.9178646
166,0.025624417,-0.003919676,-0.0015326475,0.06409848,0.02729696,0.008991778,0.003385182,0.078722805,0.91789204
167,0.025504075,-0.0047862083,-0.0017905568,0.06418443,0.027330637,0.009011805,0.0033916638,0.07879259,0.9178157
168,0.024978243,-0.0055251867,-0.0020872091,0.062207997,0.02623564,0.008533895,0.0032028987,0.07721814,0.91957897
169,0.0248793,-0.005154088,-0.0019374823,0.061779857,0.026005566,0.008431733,0.0031638076,0.0768787,0.91995746
170,0.025208376,-0.0030222684,-0.0012577509,0.06187755,0.026089847,0.008456707,0.0031770528,0.07695568,0.9198673
171,0.025397979,-0.004199818,-0.0017109846,0.06285906,0.026614368,0.008691788,0.0032665199,0.07773107,0.9190024
172,0.025291763,-0.0039015561,-0.0015887355,0.062383592,0.026356936,0.008577466,0.0032224762,0.07735436,0.91942316
173,0.025335096,-0.0034780055,-0.0015094613,0.06208378,0.02620089,0.008506775,0.0031951016,0.07710986,0.919695
174,0.025015078,-0.0058897287,-0.0023182963,0.061974227,0.02610761,0.008479059,0.003180034,0.077019386,0.9198006
175,0.024837635,-0.005477026,-0.002038393,0.06180173,0.026012778,0.00843668,0.0031652176,0.076896526,0.91993827
176,0.024889432,-0.004929498,-0.0018733477,0.06168282,0.025955856,0.008408964,0.003155208,0.076800525,0.9200442
177,0.025066577,-0.004314497,-0.001667056,0.06204593,0.02616316,0.008495808,0.003190237,0.07709127,0.9197185
178,0.025170289,-0.0045760423,-0.0017608141,0.06251532,0.026417136,0.008607984,0.0032336265,0.0774646,0.91930175
179,0.025178514,-0.004542306,-0.0017388796,0.06257254,0.026448667,0.008621633,0.0032391013,0.07751111,0.91924983
180,0.025014304,-0.004463628,-0.0017885303,0.061522305,0.02587843,0.008371949,0.0031410176,0.076663435,0.9201955
181,0.025083922,-0.004291013,-0.0017367934,0.061692297,0.025973797,0.00841248,0.003157122,0.076799616,0.9200433
182,0.025206588,-0.0034142286,-0.0014800166,0.061580777,0.025926411,0.00838697,0.003148399,0.076707534,0.920144
183,0.02518966,-0.0037474185,-0.0016706323,0.061285496,0.025764108,0.008317649,0.003120161,0.076461986,0.92041785
184,0.02547314,-0.0031851083,-0.0014089083,0.06250125,0.026433647,0.008606851,0.003234812,0.07744382,0.91932136
185,0.025558375,-0.0034029037,-0.0014974212,0.06288159,0.026639938,0.008698344,0.003270135,0.077745184,0.9189847
186,0.025417231,-0.0043340474,-0.0017847156,0.06289369,0.026632428,0.008700371,0.0032694326,0.07775627,0.91897434
187,0.025323056,-0.004202679,-0.0016931628,0.062714815,0.026533723,0.0086568,0.0032529903,0.077619396,0.91912764
188,0.025251351,-0.004762605,-0.001861844,0.06280345,0.026573598,0.008677542,0.003260247,0.077691436,0.9190483
189,0.025141262,-0.0051167756,-0.0019221043,0.06281245,0.026571214,0.0086788535,0.0032605375,0.07770385,0.9190356
190,0.025107108,-0.0049889833,-0.0018457507,0.062776804,0.026552022,0.008669972,0.0032575384,0.07767889,0.9190636
191,0.025115453,-0.0047870427,-0.0017813777,0.06267983,0.026501954,0.008646786,0.0032488094,0.077601224,0.91914994
192,0.024898313,-0.0056368858,-0.0020983552,0.062045276,0.026144266,0.008494675,0.0031875523,0.077089906,0.91972256
193,0.024956428,-0.0045914203,-0.0017174815,0.061921358,0.026089728,0.008465469,0.0031781846,0.07699492,0.9198269
194,0.025050782,-0.003974393,-0.0016129946,0.06149274,0.025868535,0.008365154,0.0031392805,0.07664149,0.92021924
195,0.02501043,-0.0044685155,-0.0018348431,0.06127113,0.025743484,0.008313,0.003117627,0.076456666,0.9204257
196,0.025033318,-0.004492119,-0.001813743,0.061526835,0.02588129,0.008373201,0.0031413392,0.07666536,0.92019325
197,0.025136672,-0.003775552,-0.0015899872,0.061538517,0.02589786,0.008376598,0.0031437965,0.076674424,0.92018175
198,0.025219344,-0.003977731,-0.0016861891,0.061823606,0.026051998,0.008444488,0.003169808,0.076900095,0.9199301
199,0.025234245,-0.0042076856,-0.0017333364,0.062138677,0.026219904,0.008519173,0.0031988195,0.07715501,0.9196462
200,0.025257789,-0.004092887,-0.0016755199,0.06228727,0.02630186,0.008554518,0.0032130121,0.077276155,0.91951084
201,0.025271617,-0.0040829927,-0.0016733145,0.06233704,0.026329279,0.008566439,0.0032176909,0.0773159,0.9194664
202,0.02538582,-0.003981903,-0.0016031598,0.06291574,0.026646674,0.008705199,0.0032724272,0.07778071,0.91894686
203,0.025202833,-0.004965976,-0.001939032,0.06262696,0.026474714,0.008635104,0.0032431895,0.077548996,0.9192078
204,0.02528157,-0.0035212785,-0.0014260744,0.062397063,0.026367486,0.008580506,0.0032246276,0.07737038,0.919405
205,0.025345407,-0.0040599853,-0.001677308,0.062554955,0.02644962,0.008618891,0.0032381492,0.07748849,0.9192733
206,0.02551981,-0.0028974563,-0.0012604927,0.06279981,0.026599407,0.008678198,0.0032636563,0.07768716,0.9190492
207,0.025490366,-0.0035743266,-0.0015790199,0.06256229,0.02646339,0.008621693,0.003239641,0.077488095,0.9192723
208,0.025197946,-0.005260423,-0.002090845,0.062474728,0.02638954,0.008598983,0.0032281366,0.07742166,0.9193502
209,0.02529838,-0.0037287027,-0.0014810895,0.062659144,0.026507437,0.00864315,0.0032488762,0.077581085,0.9191701
210,0.02535411,-0.0040263683,-0.001656208,0.06265473,0.02650404,0.008642733,0.003247632,0.07756971,0.91918266
211,0.025299393,-0.0042525083,-0.0017028188,0.06265056,0.026497781,0.008641243,0.0032468578,0.07756826,0.91918486
212,0.025307499,-0.004044965,-0.0016278361,0.06261611,0.02648151,0.008633077,0.0032440606,0.07754174,0.9192142
213,0.025329672,-0.0045654327,-0.0017764901,0.06307942,0.026727498,0.008744061,0.0032867533,0.077912316,0.9188009
214,0.02520033,-0.0044525415,-0.0017387008,0.06250942,0.026416183,0.008606851,0.0032332726,0.07745867,0.91930807
215,0.025267921,-0.0041114837,-0.0016298031,0.06259143,0.026466131,0.008626878,0.0032416645,0.07752405,0.91923434
216,0.025147758,-0.0043125898,-0.0017547344,0.061917543,0.02609688,0.008466184,0.0031780119,0.07697936,0.91984266
217,0.025307797,-0.0032519847,-0.0014025306,0.062024713,0.026170313,0.00849241,0.003190126,0.07706602,0.9197439
218,0.025550507,-0.0033118278,-0.0014415716,0.06291872,0.02666074,0.0087070465,0.003273905,0.07777716,0.91894895
219,0.025441132,-0.0036711246,-0.0015888547,0.06251466,0.026435018,0.008609951,0.003235029,0.07745206,0.9193129
220,0.025526308,-0.0031047612,-0.0013897156,0.0626508,0.026517034,0.008642912,0.0032490161,0.07756264,0.9191883
221,0.025760256,-0.0021649152,-0.001109991,0.062966764,0.026705265,0.008719981,0.0032806583,0.07781186,0.91890746
222,0.02549424,-0.0045790225,-0.0019527411,0.06289244,0.026632011,0.008700907,0.00326856,0.07774634,0.91898507
223,0.025546513,-0.0033850223,-0.001395378,0.06332892,0.026881874,0.008805335,0.0033128029,0.07811076,0.9185764
224,0.025584064,-0.003806904,-0.0015825962,0.06348503,0.026963592,0.008843422,0.0033266176,0.07822993,0.91844344
225,0.025330387,-0.0051314384,-0.0019716357,0.06334853,0.026867568,0.008808851,0.0033110487,0.07812509,0.91856384
226,0.02535709,-0.0042584687,-0.0015902852,0.0634864,0.02695185,0.008841813,0.0033262284,0.07824462,0.9184292
227,0.0252681,-0.0045641214,-0.0017592048,0.06294292,0.026651502,0.008710861,0.0032739115,0.07780604,0.91892004
228,0.025265716,-0.0041647702,-0.001616392,0.06275219,0.02655232,0.008665085,0.0032567685,0.07765498,0.9190883
229,0.024990998,-0.0061293393,-0.0022836064,0.06255442,0.026416838,0.008616388,0.0032341322,0.07749408,0.9192718
230,0.024916254,-0.0049184114,-0.001793537,0.062103808,0.026183307,0.008508384,0.0031946455,0.077144325,0.91966105
