,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
342,0.004736509,-0.030275896,0.028677702,0.012679875,0.017044723,0.034828186,0.8815983,0.08890257,0.029499171
343,0.004403498,-0.03677787,0.031077087,0.012585223,0.017135143,0.03447777,0.8819845,0.08849898,0.029516531
344,0.0037868284,-0.030387118,0.036604956,0.013462484,0.018092573,0.036146045,0.8783944,0.09052927,0.031076295
345,0.0037315153,-0.022912547,0.03599821,0.014001727,0.018525422,0.037361085,0.8762503,0.09191593,0.031833787
346,0.005497899,-0.027412966,0.040014014,0.015077829,0.020060062,0.03959447,0.8723422,0.09419374,0.033464033
347,0.0049339794,-0.021111652,0.033655047,0.014745772,0.019377947,0.03920293,0.8735517,0.09364284,0.032805458
348,0.0046187304,-0.021928623,0.026544437,0.013306439,0.017571986,0.036375225,0.8790873,0.090484716,0.030428007
349,0.004314389,-0.017076835,0.022837326,0.012829363,0.01681155,0.035453975,0.8809224,0.08953632,0.029541358
350,0.0052097104,-0.022628829,0.022378772,0.012729466,0.016856551,0.035297036,0.88140786,0.08924723,0.029344976
351,0.0056256317,-0.027675435,0.024239883,0.012943566,0.017281175,0.03569901,0.8805852,0.08968381,0.029730968
352,0.0038974546,-0.020640448,0.022940353,0.011994362,0.015890956,0.033519328,0.88431877,0.087411605,0.028269578
353,0.0015989207,-0.011200978,0.016152859,0.010273218,0.0134830475,0.029683113,0.8916345,0.0830391,0.02532637
354,0.0030030273,-0.019527242,0.018866137,0.010871708,0.014442384,0.031045496,0.8890772,0.08455771,0.026364993
355,0.0025838278,-0.015974,0.02014178,0.010986209,0.014500022,0.031246364,0.88854015,0.084869504,0.026590249
356,0.0017242692,-0.009180053,0.013847604,0.010557711,0.013762295,0.03044045,0.89031786,0.083957255,0.025724877
357,0.0024402998,-0.009225144,0.014003202,0.010599375,0.013832867,0.030601025,0.8902097,0.084017664,0.025772579
358,0.0034947656,-0.016261801,0.014488474,0.010764897,0.014211595,0.031009018,0.8895537,0.084417254,0.026029004
359,0.0036499165,-0.019144848,0.016691625,0.010944307,0.014516354,0.031341493,0.8887847,0.084827416,0.026387883
360,0.0024768375,-0.013792618,0.015828744,0.010494053,0.013820767,0.030263782,0.8906946,0.08364812,0.02565734
361,0.002361741,-0.014358058,0.016537547,0.01045078,0.01378423,0.030127466,0.8908909,0.08349768,0.025611516
362,0.002333369,-0.012091978,0.017632633,0.0106371045,0.013964653,0.030528724,0.8900516,0.08401272,0.025935724
363,0.0029259585,-0.014673605,0.018229783,0.010813415,0.014246762,0.030941904,0.8893151,0.08447421,0.026210677
364,0.0032985471,-0.019734547,0.017180666,0.010596156,0.0140967965,0.030477703,0.89031315,0.08386033,0.02582655
365,0.0046172403,-0.032641277,0.022573084,0.011469305,0.015553474,0.032330453,0.88662285,0.08596443,0.027412675
366,0.003647592,-0.040270433,0.030700475,0.012654364,0.01729691,0.034525335,0.881626,0.08877436,0.029599646
367,0.0032122992,-0.038321093,0.040821373,0.013880253,0.018866777,0.036673546,0.87664974,0.091573596,0.031776685
368,0.004088547,-0.029835418,0.04673548,0.014609873,0.01959455,0.038081765,0.87385756,0.09311629,0.0330261
369,0.0029610656,-0.035608426,0.056753352,0.017421484,0.023336172,0.042930067,0.8635114,0.099360496,0.03712813
370,0.004148718,-0.030386522,0.066253826,0.019720376,0.026115537,0.046990752,0.85592836,0.10360902,0.040462606
371,0.0058006607,-0.024792328,0.07195398,0.021812916,0.028572679,0.050865114,0.84960824,0.107085384,0.043306366
372,0.0070126615,-0.021877632,0.07253988,0.023220658,0.030184925,0.05365157,0.8456397,0.109336674,0.045023642
373,0.0066963695,-0.02433674,0.06871423,0.023887992,0.030992985,0.055018008,0.8437836,0.11062233,0.045594133
374,0.0065961145,-0.027284816,0.058520705,0.021590471,0.02819091,0.051424205,0.8506118,0.106941104,0.04244713
375,0.0049602054,-0.020659313,0.02889426,0.0143710375,0.018852413,0.03864497,0.87501806,0.09287742,0.032104556
376,0.0035377406,-0.014855429,0.018132895,0.011366963,0.014932752,0.032271326,0.886933,0.08597326,0.02709365
377,0.0035897158,-0.013695165,0.017804459,0.011272132,0.014786243,0.032069802,0.88733876,0.08574994,0.026911203
378,0.0041435026,-0.01785414,0.01914224,0.011445463,0.015114129,0.032435298,0.8866463,0.08614467,0.027209172
