,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
38,-0.0053697526,0.00065496564,-0.0034074485,0.018996537,0.0072258115,0.008724213,0.024597887,0.66837645,0.30702567
39,-0.0050827265,0.00066856295,-0.0031781048,0.01878202,0.0071243644,0.0086067915,0.024394864,0.669037,0.30656815
40,-0.006365627,0.0037142262,-0.005212903,0.020086467,0.007740617,0.009440005,0.025791667,0.66343766,0.31077063
41,-0.0074712336,0.004296109,-0.00601542,0.021010697,0.008189857,0.009945631,0.026652973,0.6605919,0.31275514
42,-0.0072327256,0.0056695417,-0.00626716,0.021295309,0.0083428025,0.010109723,0.026970936,0.6594704,0.31355867
43,-0.0071564913,0.0046445057,-0.0058568716,0.021020174,0.008206546,0.009927273,0.0266665,0.6606819,0.3126516
44,-0.0074076355,0.0039426684,-0.006011337,0.021157682,0.0082681775,0.0099985,0.026757453,0.66059315,0.3126494
45,-0.008436292,0.0029094368,-0.0065788478,0.021781325,0.0085606575,0.010329127,0.027253516,0.6592757,0.31347078
46,-0.009005994,0.0006448403,-0.0062720925,0.021676779,0.008494496,0.010217488,0.027028058,0.66044414,0.3125278
47,-0.008746475,0.00037764758,-0.006033972,0.021499991,0.008408666,0.01009804,0.026836354,0.66118586,0.31197777
48,-0.008635104,0.00010512769,-0.0058290213,0.021319807,0.008318007,0.009986579,0.0266483,0.6618156,0.31153613
49,-0.006965041,1.9922853e-05,-0.0043981075,0.019993901,0.007686913,0.0092410445,0.025442958,0.66570896,0.3088481
50,-0.0026611984,5.260855e-05,-0.0009178817,0.017008424,0.0063043833,0.007625878,0.02268007,0.6750833,0.30223668
51,-0.0028201342,0.00073097646,-0.0012969524,0.017220259,0.0064027905,0.007757485,0.022919936,0.67405945,0.3030206
52,-0.0030717552,0.0004374236,-0.0013365597,0.0173046,0.006440401,0.0077940226,0.022984026,0.67388976,0.30312625
53,-0.0035605133,0.0018117428,-0.002241537,0.017879188,0.0067083836,0.008136928,0.023599802,0.67141825,0.30498195
54,-0.003503114,0.001260072,-0.0020331144,0.01778382,0.006664455,0.008070946,0.023483517,0.67199737,0.30451912
55,-0.0036595166,0.0017002597,-0.0024854988,0.017963648,0.006746292,0.008204699,0.023702526,0.67107004,0.30522743
56,-0.0042572618,0.0016674176,-0.0029136837,0.01841718,0.006959796,0.008438349,0.02412077,0.6697332,0.306146
57,-0.0047136843,0.0017634779,-0.003363967,0.018765926,0.00712204,0.008636355,0.024456054,0.6685769,0.3069671
58,-0.0047080517,0.000996165,-0.0030858964,0.018638253,0.007060647,0.0085430145,0.024291877,0.66934323,0.3063649
59,-0.0048800707,0.001230605,-0.0033293813,0.018772423,0.007121682,0.0086295605,0.024432665,0.6687654,0.30680192
60,-0.005471736,0.0008757785,-0.00353162,0.019057274,0.0072531104,0.008767068,0.024667488,0.66803586,0.30729657
61,-0.005001694,0.0014719144,-0.0033492893,0.018875778,0.007172048,0.008672178,0.02452128,0.66843224,0.3070465
