,mu1,mu2,sigma1,sigma2,pi1,pi2
268,0.011695242,0.004505843,0.006903589,0.016081572,0.49705032,0.50294966
269,0.011024451,0.0046269596,0.0069172382,0.016082704,0.49670455,0.5032954
270,0.011796093,0.004083276,0.0069680214,0.01621753,0.4973355,0.5026645
271,0.012342429,0.0039141774,0.0069613457,0.016229033,0.49737304,0.50262696
272,0.011728143,0.0035005808,0.0070507526,0.016390562,0.4969317,0.50306827
273,0.011900997,0.0034655035,0.0070466995,0.016382396,0.49690396,0.50309604
274,0.012835955,0.0024477541,0.0071614385,0.016660035,0.49754074,0.5024592
275,0.013820147,0.0005829334,0.007404983,0.017214656,0.49802983,0.5019702
276,0.011022305,0.0009971261,0.007466376,0.01722169,0.49599144,0.50400853
277,0.01164875,0.00049862266,0.0075306892,0.017362595,0.49678057,0.5032194
278,0.012844538,-0.0009406507,0.007716596,0.017810881,0.49793655,0.50206345
279,0.009715294,-0.00095793605,0.007882774,0.01802814,0.4963178,0.50368226
280,0.009308791,-0.00041759014,0.007825255,0.017878175,0.49648377,0.5035162
281,0.009518122,0.00012636185,0.007733643,0.017705739,0.4970977,0.5029023
282,0.008534407,0.00067707896,0.0077000856,0.017606616,0.4969816,0.5030184
283,0.008321619,0.0012550056,0.0076223016,0.01744163,0.4971924,0.5028076
284,0.009485578,0.0023981035,0.007371247,0.016975522,0.49755484,0.50244516
285,0.011260843,0.004154414,0.006989658,0.016253293,0.49749258,0.50250745
286,0.011097049,0.003286153,0.0071305633,0.016542435,0.49744365,0.5025564
287,0.011312818,0.0036297739,0.0070580244,0.016393304,0.4970734,0.5029266
288,0.011857605,0.0058602095,0.0066815615,0.015614331,0.49633425,0.50366575
289,0.011497235,0.0055454373,0.006754577,0.01575166,0.49663243,0.50336754
290,0.01228044,0.004499525,0.0068819523,0.016055703,0.49753666,0.50246334
291,0.012392854,0.004049003,0.0069376826,0.01618433,0.4973816,0.5026184
292,0.012396073,0.002909124,0.0071102977,0.016543686,0.4973412,0.5026588
293,0.011293983,0.0024960935,0.00722754,0.016739726,0.49671486,0.50328517
294,0.0108653065,0.0027852952,0.007206917,0.016671062,0.49656463,0.5034354
295,0.011213278,0.0031161606,0.007142782,0.016551197,0.49692255,0.50307745
296,0.0113790985,0.003362894,0.0070968866,0.016467571,0.49706593,0.50293404
297,0.011011338,0.003464818,0.007099569,0.016462088,0.49693924,0.50306076
298,0.0097568985,0.0033747256,0.0071828365,0.016587138,0.4966889,0.5033111
299,0.01022551,0.0028760135,0.007249117,0.01674527,0.49744105,0.502559
300,0.011059618,0.0033938289,0.007118702,0.01651287,0.49751914,0.5024808
301,0.0117048975,0.003771156,0.007018149,0.016326606,0.49730372,0.5026963
302,0.012145614,0.004325539,0.006902337,0.016095042,0.49694565,0.5030544
303,0.011984086,0.004096031,0.0069446564,0.016173124,0.49683586,0.5031642
304,0.012503242,0.0030436516,0.0070855618,0.016488135,0.49736452,0.5026355
305,0.011747455,0.002970457,0.0071291327,0.016550899,0.49681166,0.5031884
306,0.011841869,0.0027977228,0.0071532726,0.016599417,0.49689388,0.5031062
307,0.01279447,0.0016105175,0.007297516,0.016941905,0.49764702,0.502353
308,0.012178158,6.401539e-05,0.0075793266,0.017509937,0.49747708,0.50252295
309,0.009734487,0.0009661913,0.0075514317,0.017341018,0.4959042,0.50409573
310,0.0115710255,0.00041678548,0.00756377,0.017432809,0.497441,0.50255907
311,0.0108089205,0.0006416142,0.007563174,0.017414927,0.49707165,0.5029284
312,0.009705996,0.0010864437,0.007549703,0.017338812,0.49659792,0.5034021
313,0.011114573,0.00016722083,0.00764066,0.017587781,0.49785602,0.502144
314,0.009799695,0.0013383627,0.0075030327,0.017256081,0.49670142,0.5032986
315,0.009543395,0.0016074181,0.007480383,0.017190158,0.49682185,0.5031781
316,0.009608602,0.0020354092,0.0074138045,0.01705867,0.49712786,0.5028721
317,0.011824584,0.0024747252,0.007225454,0.016761422,0.49792555,0.5020745
318,0.011483526,0.0035974383,0.0070481896,0.016380906,0.496882,0.503118
319,0.010010218,0.0029130876,0.0072372556,0.016708314,0.49657527,0.5034247
320,0.01152668,0.0034750402,0.007075846,0.01642847,0.49727526,0.50272477
321,0.010963773,0.0039955676,0.0070189238,0.016293883,0.49685028,0.50314975
322,0.011126613,0.0032908022,0.0071265697,0.016524196,0.4972666,0.5027334
323,0.01134119,0.0046215057,0.006901324,0.016061962,0.49678582,0.5032141
324,0.010801053,0.004414916,0.006964445,0.016171694,0.49680007,0.50319993
325,0.010938978,0.003980309,0.0070310235,0.01631856,0.49722654,0.50277346
326,0.011250472,0.0035967529,0.007074833,0.016426682,0.49743876,0.5025612
327,0.01237092,0.004316777,0.0068971515,0.016096175,0.49728003,0.50272
328,0.012092924,0.004131913,0.006933272,0.016157925,0.49689725,0.5031028
329,0.012394762,0.0028336942,0.007123232,0.016564071,0.4973325,0.5026674
330,0.0119246,0.003117621,0.0070948005,0.016484737,0.4967481,0.5032519
331,0.011107897,0.0030124485,0.0071564317,0.016575456,0.49653798,0.503462
332,0.011383032,0.003105998,0.0071344376,0.016540289,0.49693152,0.5030685
333,0.011446809,0.0024538934,0.0072394013,0.01676929,0.4973334,0.50266653
334,0.0105798,0.002096057,0.0073411465,0.016950488,0.49703938,0.5029606
335,0.011018371,0.0017821789,0.0073714852,0.017029226,0.49734163,0.50265837
336,0.011008596,0.001992792,0.0073335767,0.016950846,0.4971353,0.5028647
337,0.0104808565,0.0028162003,0.0072253942,0.016700149,0.49662143,0.50337857
338,0.010764217,0.0029211342,0.007201314,0.016658902,0.4970091,0.5029909
339,0.011277294,0.0035601854,0.007073462,0.016416848,0.49711987,0.50288016
340,0.010700202,0.0038521886,0.007056117,0.016360521,0.4968325,0.5031675
341,0.010336613,0.003742665,0.0070972443,0.016431928,0.49695292,0.5030471
342,0.010704493,0.0038478673,0.007065356,0.016382575,0.49725154,0.5027485
343,0.0111632105,0.004355818,0.006959796,0.016182184,0.49720848,0.5027915
344,0.011734581,0.004065573,0.0069738626,0.016233683,0.49738047,0.5026195
345,0.011698103,0.004580945,0.0068883896,0.016050875,0.49688742,0.5031126
