,mu1,mu2,sigma1,sigma2,pi1,pi2
171,0.0057772463,0.0039050132,0.008508086,0.025558233,0.8780797,0.12192031
172,0.005676574,0.0039975196,0.008542061,0.02562952,0.87787855,0.122121476
173,0.0060725873,0.0045603067,0.008584917,0.02571857,0.8776746,0.12232547
174,0.0064309305,0.004954532,0.008606315,0.025762498,0.87755895,0.122441046
175,0.0056827134,0.004864529,0.008719087,0.026015103,0.8769833,0.12301672
176,0.0064736074,0.0059477836,0.00880748,0.026216865,0.8766719,0.12332807
177,0.0051298207,0.0044987947,0.008770883,0.026151657,0.8767814,0.12321853
178,0.0062599247,0.0053870827,0.008808792,0.026259005,0.8767477,0.12325227
179,0.0058637923,0.0065015703,0.008853972,0.026295424,0.8766069,0.12339316
180,0.0063044494,0.007977858,0.008948922,0.026455104,0.8761317,0.123868324
181,0.0054627126,0.0069699436,0.0089662075,0.026492953,0.8758447,0.124155216
182,0.0056337183,0.0057551414,0.008970499,0.026588976,0.87582004,0.124179915
183,0.0053960746,0.004415825,0.008861959,0.026412547,0.8764471,0.12355297
184,0.005744762,0.0044996887,0.008746684,0.026151419,0.8771352,0.12286483
185,0.0052605933,0.0050548464,0.008736849,0.026075602,0.877206,0.12279402
186,0.006535954,0.00715746,0.008785665,0.026121259,0.8769827,0.1230173
187,0.0046531623,0.006289378,0.00886631,0.026258528,0.8763508,0.12364922
188,0.0067735976,0.0076838285,0.008951962,0.026483715,0.87602156,0.12397841
189,0.0047589606,0.0046523362,0.008812606,0.026223123,0.8765008,0.12349915
190,0.007660455,0.0056846887,0.008711934,0.026043832,0.8771119,0.12288807
191,0.0049786037,0.0038553625,0.008708119,0.02602303,0.8770276,0.122972436
192,0.006324894,0.0050802976,0.00885886,0.026408732,0.8765069,0.12349302
193,0.0047549075,0.0049902946,0.008879185,0.026411176,0.8765137,0.12348627
194,0.005297548,0.005845979,0.00887382,0.026382446,0.8766394,0.12336061
195,0.0051103896,0.006256476,0.008816183,0.026194394,0.8768562,0.12314377
196,0.005392081,0.0046178848,0.008603215,0.025740266,0.87762773,0.12237231
197,0.005451626,0.004151061,0.008602142,0.0257563,0.8775618,0.12243822
198,0.0050606197,0.0016439706,0.008451581,0.025506377,0.8782221,0.12177793
199,0.005548722,0.0022760779,0.008461833,0.02554059,0.8783727,0.12162731
200,0.005357272,0.0014748722,0.008286595,0.025137782,0.8792314,0.12076853
201,0.004827923,0.0014614612,0.008310616,0.025174797,0.87908167,0.1209183
