,mu1,mu2,sigma1,sigma2,pi1,pi2
103,-0.02001594,0.0039371103,0.013698876,0.0070202947,0.089921884,0.91007817
104,-0.020018414,0.0037311763,0.013637543,0.006988108,0.089702114,0.9102979
105,-0.019956037,0.0037352145,0.013600826,0.006969154,0.08960187,0.9103982
106,-0.019920066,0.0039836317,0.01367116,0.007006228,0.08986369,0.9101363
107,-0.020023897,0.0039141625,0.013706028,0.0070237517,0.08993644,0.9100635
108,-0.019647166,0.004276082,0.013812542,0.0070807934,0.09037624,0.9096237
109,-0.019469723,0.004161641,0.014005959,0.007181287,0.090935685,0.9090643
110,-0.019403413,0.0033150464,0.014068842,0.007213831,0.09094968,0.9090503
111,-0.019342735,0.0038250238,0.014225364,0.007297933,0.09150519,0.90849483
112,-0.019605055,0.0040011853,0.014199436,0.0072836876,0.09142687,0.90857315
113,-0.019834414,0.0042868108,0.013998985,0.007178426,0.09088588,0.9091141
114,-0.019518033,0.00451757,0.013968408,0.00716275,0.090899825,0.9091002
115,-0.01955001,0.0036711693,0.014073491,0.0072158575,0.09101783,0.90898216
116,-0.019426808,0.0033549964,0.014071107,0.007216096,0.090960994,0.90903896
117,-0.018925175,0.0040826797,0.014263809,0.007319808,0.09173069,0.9082693
118,-0.01874046,0.0039176494,0.014487505,0.007435739,0.092347294,0.90765274
119,-0.01887606,0.00380072,0.014597893,0.0074929,0.09260761,0.90739244
120,-0.019277766,0.0040573776,0.014522731,0.007453263,0.092397705,0.9076023
121,-0.01968892,0.003922984,0.014251351,0.0073102713,0.09154849,0.90845156
122,-0.020006344,0.004228696,0.014034629,0.007196903,0.09095138,0.9090486
123,-0.019773707,0.004467204,0.013883591,0.007118106,0.090606965,0.9093931
124,-0.019349948,0.0042693466,0.014059007,0.0072095394,0.09112911,0.90887094
125,-0.018921688,0.004211575,0.014419615,0.0073989034,0.09220354,0.9077965
126,-0.019006684,0.0034454912,0.014623523,0.00750494,0.09259965,0.90740037
127,-0.01889719,0.0039443225,0.014739931,0.007568598,0.09303848,0.90696156
128,-0.019377038,0.0039649606,0.014542043,0.007463753,0.09241925,0.90758073
129,-0.019763276,0.0043461323,0.014063299,0.0072125196,0.09109712,0.9089028
130,-0.020020679,0.004027888,0.013881028,0.007115543,0.09047262,0.90952736
131,-0.020026192,0.0039297044,0.013854623,0.0071020722,0.09037608,0.9096239
132,-0.019680992,0.004317388,0.013929129,0.007142484,0.09072008,0.9092799
133,-0.019647792,0.0033127218,0.013786793,0.0070664287,0.09010754,0.90989244
134,-0.019556507,0.0035968125,0.013830662,0.007090807,0.09029749,0.90970254
135,-0.019309565,0.003911793,0.013934553,0.007145703,0.09069377,0.9093062
136,-0.01951398,0.0036162436,0.013972163,0.007163942,0.090712465,0.90928745
137,-0.019641235,0.0038216114,0.013892651,0.0071225166,0.09050741,0.90949255
138,-0.019790903,0.0035457164,0.013766706,0.007056117,0.09006918,0.90993077
139,-0.01972337,0.0033226907,0.01362288,0.0069816113,0.08961701,0.91038305
140,-0.019551322,0.003859803,0.013630331,0.006986499,0.089772195,0.91022784
141,-0.01877676,0.0042331666,0.013922274,0.007140219,0.090808176,0.9091918
142,-0.01877375,0.0030317158,0.014126956,0.0072442293,0.09113742,0.9088626
143,-0.018797532,0.00320974,0.014390111,0.0073838234,0.09191304,0.908087
144,-0.018920794,0.0035684854,0.014520586,0.007452965,0.09233194,0.90766805
145,-0.018315002,0.004339665,0.014715195,0.007557571,0.09313132,0.9068687
146,-0.018548653,0.0038653016,0.014989197,0.0076984763,0.093749925,0.9062501
147,-0.018688276,0.0035384148,0.014943898,0.0076754093,0.0935364,0.90646356
148,-0.01894112,0.0039287508,0.014788568,0.0075945854,0.09315482,0.90684515
149,-0.019204661,0.0035512745,0.014518142,0.007452011,0.09228867,0.9077113
150,-0.0192153,0.0037127435,0.014422774,0.0074034333,0.09204999,0.90795
151,-0.01931651,0.0037568659,0.014182508,0.00727731,0.091362074,0.90863794
152,-0.019647792,0.0037481487,0.013824463,0.0070883036,0.090292946,0.90970707
153,-0.019460216,0.00398463,0.013668358,0.0070062876,0.0899208,0.91007924
154,-0.018173173,0.0044374615,0.014080465,0.0072240233,0.09139386,0.9086061
155,-0.016850814,0.0038378984,0.014834404,0.007618606,0.09358113,0.9064189
156,-0.016889498,0.00248681,0.015638053,0.00803715,0.095458806,0.90454113
157,-0.016930923,0.0027334094,0.016328216,0.00840348,0.09732209,0.9026779
158,-0.017158732,0.0031892806,0.016633809,0.008567631,0.098175496,0.9018245
159,-0.017099187,0.0045678467,0.016947865,0.008737624,0.09930273,0.9006973
160,-0.016819134,0.005346641,0.01727885,0.008913636,0.10037131,0.89962876
161,-0.017348811,0.0049846023,0.01709938,0.008815467,0.09975192,0.9002481
162,-0.018177763,0.004114732,0.016043663,0.008256435,0.09670248,0.90329754
163,-0.019047871,0.0037544668,0.014720082,0.0075581074,0.092916735,0.9070833
164,-0.019219622,0.0037324578,0.014501929,0.0074436665,0.09227423,0.90772575
165,-0.01946725,0.0039310157,0.01422447,0.0072979927,0.091496035,0.908504
166,-0.019093111,0.0045407116,0.0142201185,0.00729692,0.0916749,0.9083251
167,-0.019426301,0.0036122054,0.0139938,0.007174313,0.090790726,0.90920925
168,-0.019278333,0.0032134354,0.014089227,0.0072255135,0.09100229,0.9089977
169,-0.01917775,0.0034560412,0.014197111,0.007283509,0.09136512,0.9086349
170,-0.019032821,0.0038346052,0.014297485,0.0073367953,0.09174402,0.908256
171,-0.018899277,0.004134327,0.014404297,0.0073928237,0.09212947,0.9078705
172,-0.019131675,0.0040982217,0.014403999,0.0073912144,0.09209175,0.9079082
173,-0.019581899,0.0035293847,0.013983667,0.007169187,0.09072108,0.9092789
174,-0.019667402,0.0039853603,0.013998985,0.007178426,0.09084709,0.90915287
175,-0.019862905,0.003732711,0.013864934,0.0071076155,0.090383746,0.9096163
176,-0.020019487,0.003945291,0.013689995,0.0070161223,0.08989727,0.9101027
177,-0.020012513,0.0041168034,0.013724506,0.0070340633,0.0900352,0.9099648
178,-0.019155368,0.0047225505,0.0140045285,0.0071829557,0.09110036,0.9088996
179,-0.018056884,0.0045138,0.014544964,0.0074662566,0.0927526,0.90724736
180,-0.018042132,0.0031584054,0.015069723,0.0077381134,0.09390761,0.9060924
181,-0.017869905,0.003126219,0.015577793,0.008007646,0.095292106,0.9047079
182,-0.017898872,0.0036985278,0.01601702,0.008241236,0.09657326,0.9034267
183,-0.018258795,0.004418522,0.016241074,0.0083607435,0.09726488,0.9027351
184,-0.018650874,0.004521042,0.015952408,0.008209646,0.09647125,0.9035288
185,-0.019230798,0.0049259663,0.015352666,0.00789398,0.09487059,0.9051294
186,-0.019902274,0.00452438,0.01425606,0.007314384,0.091657534,0.9083425
187,-0.020158097,0.003891036,0.013691902,0.007016599,0.08987857,0.9101214
188,-0.020025,0.0037988424,0.013630867,0.0069850683,0.08969664,0.9103034
189,-0.019846693,0.0033860952,0.013531864,0.006933391,0.089347176,0.9106528
190,-0.019715324,0.003169328,0.013476789,0.0069054365,0.08916216,0.9108378
191,-0.01962997,0.0032665431,0.013467073,0.0069009066,0.089161806,0.9108381
192,-0.019635156,0.0034178197,0.013479531,0.006907046,0.0892232,0.91077685
193,-0.019597694,0.003156349,0.013429403,0.0068802834,0.089027956,0.91097206
194,-0.019618973,0.0032919794,0.0134474635,0.0068898797,0.08910512,0.91089493
195,-0.019667074,0.0034906417,0.013480604,0.0069068074,0.089232646,0.9107673
196,-0.01967822,0.0032541007,0.013447046,0.0068886876,0.0890859,0.9109141
197,-0.019734487,0.0034902394,0.013495266,0.006914139,0.089267455,0.9107325
198,-0.019760147,0.0033967048,0.013494313,0.0069134235,0.089244045,0.910756
